"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/zDsJlYuytT",0.0,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/YP4Lk71ojR",0.0,0.0
RT @ganapati23: Clean Yamuna along with Ganga: NGO asks Modi government - The Times of India http://t.co/pgpyJ9woeD,0.117647058824,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/MX7dFaq40j",0.0,0.0
@good_neighbor dva drugara http://t.co/2t7DieI7aA,0.0,0.0
"""RT @samirkelekar: Chodankar, FB poster from Goa who posted against Modi let off by cops after questioning",0.0,0.0588235294118
"win for us fighting for free spee…""",0.142857142857,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/gZbff6kJUD",0.0,0.0
"@Moddy_Maudy begog modi -_-"" koneksi ketai soalna mo",0.125,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/8EnL0rbdR5",0.0,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/YBjk4AykwQ",0.0,0.0
RT @vinod_sharma: Modi knows first-hand how a witch-hunt can be made to boomerang. He won't give the Mainos a chance. Will take them out co…,0.04,0.0
RT @MyFakingNews: Babus start burning files after Modi asks Parliament to go paperless: http://t.co/vdwKtx5DQ6,0.0,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/qu5CSayMDe",0.0,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/8VoFuZHsZU",0.0,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/qq280va9oF",0.0,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/8ES8BZnLMC",0.0,0.0
RT @EconomicTimes: PM Modi: All bureaucrats to be formally asked to work on Saturdays (ET Now),0.0,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/6FWVWHlDzD",0.0,0.0
RT @ETNOWlive: PM  Modi: All bureaucrats to be formally  asked to work on Saturdays,0.125,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/rSTv9DAKJL",0.0,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/857QsMG5QM",0.0,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/xMh9zpYHIh",0.0,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/eEx3498WtD",0.0,0.0
"""@cskkanu @MasculistA @uppolicepr ",0.25,0.0
"Congress,Rahul,KapilSibal,Moily are the worst enemies of Men in India.",0.0,0.222222222222
"Let us c what Modi Sarkar do.""",0.0,0.0
RT @EconomicTimes: PM Modi: All bureaucrats to be formally asked to work on Saturdays (ET Now),0.0,0.0
RT @ETNOWlive: PM  Modi: All bureaucrats to be formally  asked to work on Saturdays,0.125,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/S0KiVJ7ZAQ",0.0,0.0
RT @creativegarg: @bicky199 @upma23 मोदी ने शुरू की यमुना को साबरमती बनाने की तैयारी http://t.co/OxOH5F0gr1,0.0,0.0
Sonia asks Modi to fulfill Seemandhra promises made by UPA http://t.co/nTJOd8RKyO,0.0,0.0
"RT @Modi: Cisco CEO John Chambers: Narendra Modi has reputation of being decisive, focused http://t.co/VKnYjv0Xjt",0.0666666666667,0.0
@imhhk *blush blush*,0.0,0.0
"""RT @ankitlal: A reality checkf or those who believed in the BJP ad, """"No dharna, No drama yaar, Ab ki baar Modi Sarkar!"""" ",0.0416666666667,0.0416666666667
,1.0,0.0
"http://t.co/cCH0E…""",0.0,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/TKZr3h1Jtx",0.0,0.0
RT @arnshourie8: photos of meetings between modi's ministers &amp;their visitors r posted everyday is bcoz modi wants to sendout a message=lobb…,0.0,0.0
"""Jayalalithaa to meet Modi today with long wishlist",0.0,0.0
"http://t.co/8vFaDcShANমোদির-সঙ্গে-সাক্ষাৎ-করত/ http://t.co/kjHbv8gXoV""",0.0,0.0
"RT @sumitsaurabh: Leaders came and leaders went then Modi came,remove his shoes and pays tribute to Shri Gopinath Munde , lots of things to…",0.0833333333333,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/B57d9emGNU",0.0,0.0
"44 IAS, 30 IPS Officers Sent to Telangana Cadre: Prime Minster Narendra Modi has signed an order to post 44 In... http://t.co/vQ7LZTL17n",0.0,0.0
#LattooRepublic Sonia asks Modi to fulfill Seemandhra promises made by UPA: The Congress Presiden... http://t.co/p6BPnN7ELd #TheIrfanism,0.0,0.0
"@iCulTweet @CasaLettori #culturaè  Tutti i libri,i film e le canzoni che mi arricchiscono e che mi fanno scoprire mondi e modi di fare nuovi",0.04,0.0
"It is going to be a rocky road to Sri Lanka with Modi calling the shots, and hope wisdom prevails in bringing lasting peace to the country",0.111111111111,0.037037037037
"Ci sono molti modi per cominciare qualcosa, il suo è evidentemente quello sbagliato.L’ha trovato… http://t.co/tlJDzzy0qW",0.0,0.0
RT @Openthemag: ESTABLISHMENT 2014: The rise of a power elite in the age of Modi ~ by PR Ramesh http://t.co/eCIrzhzz8d http://t.co/3JvnRLGP…,0.0952380952381,0.0
RT @BVachhani: Share your ideas or problems with possible solutions to your central government led by PM Shri Narendra Modi Ji http://t.co/…,0.0,0.0454545454545
"Modi PM , KKR won, hey telangna &amp;  watt else... Sun rises from west since i left for college -_-",0.142857142857,0.0
பிரதமர் மோடியைச் சந்தித்தார் ஜெ.... தமிழகத்தின் தேவைகள் குறித்த மனு அளித்தார்! http://t.co/V58yyL42ef,0.0,0.0
"RT @scoop_india: Union minister Gopinath Munde killed in road collision, blow for Modi http://t.co/ISbnP7HGwH",0.0,0.0714285714286
"""RT @ankitlal: A reality checkf or those who believed in the BJP ad, """"No dharna, No drama yaar, Ab ki baar Modi Sarkar!"""" ",0.0416666666667,0.0416666666667
,1.0,0.0
"http://t.co/cCH0E…""",0.0,0.0
@TheLitttleLiar nope,0.0,0.0
Модельер Вячеслав Зайцев наградил тульский театр моды http://t.co/unwLlnGbFM http://t.co/4w7EHXoxRl,0.0,0.0
"""Muzaffar nagar up ki people modi ji ki aabhari hai",0.0,0.0
Sanjeev Balian ko minister banane k liye,0.0,0.0
"thanks modi ji""",0.0,0.0
RT @timesnow: Tamil Nadu Chief Minister Jayalalithaa meets Prime Minister Narendra Modi in the capital,0.0,0.0
"RT @PIB_India: Prime Minister, Shri Narendra Modi paying tribute to the mortal remains of Shri Gopinath Munde http://t.co/OtlvNTIh3Q",0.0555555555556,0.0
^~^ Working weekends? Modi may ask ministers &amp; bureaucrats to work 6 days a week  |,0.176470588235,0.0
Working weekends? Modi may ask ministers &amp; bureaucrats to work 6 days a week http://t.co/rCbjLSRPpJ,0.0,0.0
RT @iMac_too: Luxury of 1st world withdrawn RT @ETNOWlive: PM  Modi: All bureaucrats to be formally  asked to work on Saturdays,0.130434782609,0.0
@MoDi_Qutub 😏😏😏😂😂🌚 http://t.co/YEcAbAdPZS,0.0,0.0
RT @vikramwkarve: Good decision. Till 1980s govt offices followed 6 day week @EconomicTimes PM Modi: All bureaucrats to be formally asked t…,0.0454545454545,0.0
மோடிக்கு எதிராக பேஸ்புக்கில் கருத்து போலீசார் 7மணி நேரம் விசாரணை !! http://t.co/y6Hvm1Ofhv,0.1,0.0
"@timesnow Badde akkad k bol rahe the "" modi aisa...modi waisa hai""... Sudden change??",0.0714285714286,0.0
"""RT @ankitlal: A reality checkf or those who believed in the BJP ad, """"No dharna, No drama yaar, Ab ki baar Modi Sarkar!"""" ",0.0416666666667,0.0416666666667
,1.0,0.0
"http://t.co/cCH0E…""",0.0,0.0
@MaybellineIndia #Nailfie #maybelline willing new glitter will make my life sweeter http://t.co/s7mNjQXmOe,0.25,0.0
"RT @witchybitchygal: Gharwali ko sambhal sakte nahi, Modi ji ki grihasthi pe tippani karne chale",0.0,0.0
RT @creativegarg: @bicky199 @upma23 मोदी ने शुरू की यमुना को साबरमती बनाने की तैयारी http://t.co/OxOH5F0gr1,0.0,0.0
RT @thantmyintu: Why Was Myanmar’s President Not Invited to Modi’s Swearing-In Ceremony? | The Diplomat http://t.co/L1GWnRT0tX,0.0625,0.0
"RT @ssudhirkumar: Chandrababu Naidu promised a 5 day working week for State govt. employees, on the lines of Central. Modi apparently plans…",0.0,0.0
RT @timesofindia: Interlinking of rivers to get new push under Modi government http://t.co/gwe3TkcnlA http://t.co/bFhfHsNU9W,0.0,0.0
"""ऐसा लगता है कि केन्द्र सरकार के दफ्तर शनिवार को भी खुला रहने के दिन फिर से लौटने वाले हैं।",0.0,0.0
,1.0,0.0
"राजीव गांधी ने अपने... http://t.co/0hEuZhOTgj""",0.0,0.0
"""There's a kind of hush/All over the world tonight..."" RT @thenewsminute: Jayalalithaa meets PM Narendra Modi",0.0625,0.0
"@Pawankhera Agree is understatement, Similar sentiment cong must undst u can only beat modi by fighting not Ignoring",0.0555555555556,0.0
#thehindu I praise The Hindu for publishing this not because it is about Modi but because of the human v... http://t.co/xKBV6i8DEK,0.047619047619,0.0
"""#BreakingNews: Tamil Nadu CM Jayalalithaa meets Prime Minister Narendra Modi ",0.0909090909091,0.0
"#GopinathMunde Yashwant Sinha Maharashtra AIIMS""",0.0,0.0
"RT @sumitsaurabh: Leaders came and leaders went then Modi came,remove his shoes and pays tribute to Shri Gopinath Munde , lots of things to…",0.0833333333333,0.0
RT @ETNOWlive: PM  Modi: All bureaucrats to be formally  asked to work on Saturdays,0.125,0.0
RT @WordOfTheFree: #Lulz RT @EconomicTimes: PM Modi: All bureaucrats to be formally asked to work on Saturdays (ET Now),0.0,0.0
"""RT @Mong_D1: http://t.co/u19UXqfGc8",0.0,0.0
"장편인척 했지만 사실  의불인 오이카와 삽질만화입니다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ생각보다길어서 링크로... 오이카와 우는거보고싶다...(욕망 http://t.co/M7sB0YLHQB""",0.0909090909091,0.0
@TheJaggi @firstpost Reads like one giant hissy fit by Sandip directed at the Gandhi's for allowing his bete noire 'Modi' to win.,0.0454545454545,0.0
RT @vinod_sharma: Modi knows first-hand how a witch-hunt can be made to boomerang. He won't give the Mainos a chance. Will take them out co…,0.04,0.0
@ibnlive It is now proved that West Bengal CM and KKR Owner is not the part of India as every single person is having hope from Mr.Modi cabi,0.0357142857143,0.0
"RT @sumitsaurabh: Leaders came and leaders went then Modi came,remove his shoes and pays tribute to Shri Gopinath Munde , lots of things to…",0.0833333333333,0.0
"""RT @ankitlal: A reality checkf or those who believed in the BJP ad, """"No dharna, No drama yaar, Ab ki baar Modi Sarkar!"""" ",0.0416666666667,0.0416666666667
,1.0,0.0
"http://t.co/cCH0E…""",0.0,0.0
RT @EconomicTimes: PM Modi: All bureaucrats to be formally asked to work on Saturdays (ET Now),0.0,0.0
RT @timesnow: Tamil Nadu Chief Minister Jayalalithaa meets Prime Minister Narendra Modi in the capital,0.0,0.0
JUST IN: Tamil Nadu CM Jayalalithaa meets Prime Minister Narendra Modi.,0.0909090909091,0.0
narendra bhai modi is best pm,0.0,0.0
@modi_prachi now I  knw how to make u blush .. *wink,0.25,0.0
RT @arnshourie8: photos of meetings between modi's ministers &amp;their visitors r posted everyday is bcoz modi wants to sendout a message=lobb…,0.0,0.0
RT @arnshourie8: bcoz of modi all ministers have become active on twitter &amp; have post at least 5 photos evreyday,0.05,0.05
RT @abpnewstv: Watch: PM Modi and RSS chief Bhagwat &amp; other senior leaders pay respects to Munde   http://t.co/3XJHDuPCX7,0.1,0.0
"Modi, Pampha Bhusal and Saroj Giri | Thenextfront http://t.co/xYa12Dj76G",0.111111111111,0.0
RT @vinod_sharma: Modi knows first-hand how a witch-hunt can be made to boomerang. He won't give the Mainos a chance. Will take them out co…,0.04,0.0
Panagariya's Advice to Modi on Deficit Wrong: Chidambaram http://t.co/UIJti9hYzO http://t.co/2MYNpNUrzz,0.1,0.1
@syncwithrajeev @Modi He is already there and thats why this drama by SP. fooling people of UP.,0.0,0.0588235294118
"I want to say Mr narendra modi,plz clear curepction in rajasthan.",0.0,0.0
RT @chaitanya_21: @sambitswaraj @abhisupercool9 hahaha! bail ka khel Modi ka chmcha gaya jail! AB,0.0,0.0
"RSS supremo Mohan Bhagwat, PM Modi, Senior BJP leader LK Advani, VP Ansari condole death of #GopinathMunde http://t.co/wGzhtADSUG",0.0,0.0555555555556
The Surprise Rise Of Sadananda Gowda in Modi's Cabinet to get the prized Ministry of Railways  http://t.co/w49VwpNU13,0.0555555555556,0.0
"""RT @DivyaHariOm: Shri Narendra Modi in Asaramji Bapu's Satsang",0.0,0.0
"#Asaram Bapuji जैसे ऋषिवर के सानिध्य, उनके आशीर्वाद से हम सबके जीवन... http:…""",0.0,0.0
"RSS supremo Mohan Bhagwat, PM Modi, Senior BJP leader LK Advani, VP Ansari condole death of #GopinathMunde http://t.co/4BZ2Kb4584",0.0,0.0555555555556
RT @giniromet: Kejriwal had time to tweet about his loose motions but does not have basic courtesy to congratulate BJP and Narendra Modi.,0.0869565217391,0.0
RT @EconomicTimes: PM Modi: All bureaucrats to be formally asked to work on Saturdays (ET Now),0.0,0.0
"""RT @natheer1977: @amal7yate4 ",0.25,0.0
,1.0,0.0
 اسمع قصيد الناس واقراه على طول,0.142857142857,0.0
راضي على نفسي  ..وﻻنيب راضي,0.166666666667,0.0
,1.0,0.0
المبدع  اسمعله  .. ولو كنت  مشغول,0.444444444444,0.0
"والشاعر اسمعل…""",0.0,0.0
"Union minister Gopinath Munde killed in road collision, blow for Modi http://t.co/LUVA3luTSQ via @reuters",0.0,0.0714285714286
Chiranjeevi and JD Seelam on Sonia’s letter to PM Modi on AP http://t.co/YPidjStNd4,0.0,0.0
Somone tell her she isn't in power anymore RT @firstpostin Sonia asks Modi to fulfill Seemandhra promises made by UPA http://t.co/hfqLEtGmaZ,0.0,0.0
"RSS supremo Mohan Bhagwat, PM Modi, Senior BJP leader LK Advani, VP Ansari condole death of #GopinathMunde http://t.co/ObX3fLBOZM",0.0,0.0555555555556
RT @ganapati23: Clean Yamuna along with Ganga: NGO asks Modi government - The Times of India http://t.co/pgpyJ9woeD,0.117647058824,0.0
Kahani Narendra Modi Ki | 9789350485569 http://t.co/H2nKlytH18,0.142857142857,0.0
"It is not good for the history...""@EconomicTimes: PM Modi: All bureaucrats to be formally asked to work on Saturdays (ET Now)""",0.047619047619,0.0
Un'altro Dei miglior modi di utilizzo di un coprimaterasso. http://t.co/d0feB0Lfjo,0.0,0.0
RT @kitAnurag: Narendra Modi looks so much like Manmohan Singh. http://t.co/thQ4TEMoWr,0.0,0.0
"""RT @ankitlal: A reality checkf or those who believed in the BJP ad, """"No dharna, No drama yaar, Ab ki baar Modi Sarkar!"""" ",0.0416666666667,0.0416666666667
,1.0,0.0
"http://t.co/cCH0E…""",0.0,0.0
"RT @indiawater: Govt to take up linking of nearby inter-basin rivers first, to understand the feasibility and utility of the project http:/…",0.0,0.0
RT @vinod_sharma: Modi knows first-hand how a witch-hunt can be made to boomerang. He won't give the Mainos a chance. Will take them out co…,0.04,0.0
"Mother of #pappu. Literally. RT  ""@firstpostin: Sonia asks Modi to fulfill Seemandhra promises made by UPA http://t.co/ax25ckivt3""",0.0555555555556,0.0
Working weekends? PM Narendra Modi may ask ministers &amp; bureaucrats to work 6 days a week http://t.co/AMbQ7lzfkW,0.0,0.0
RT @GodrejEzee: RT if you are sipping tea now :),0.1,0.0
RT @rajkosretenovic: @good_neighbor dva drugara http://t.co/2t7DieI7aA,0.0,0.0
RT @MyFakingNews: Babus start burning files after Modi asks Parliament to go paperless: http://t.co/vdwKtx5DQ6,0.0,0.0
"RT @glolibri1: @iCulTweet @CasaLettori #culturaè  Tutti i libri,i film e le canzoni che mi arricchiscono e che mi fanno scoprire mondi e mo…",0.0416666666667,0.0
RT @wiredal: “Building more toilets won't end sexual assaults. But it will make millions of people thankful.” http://t.co/4qS0ubPui5 ht @Di…,0.05,0.0
RT @arnshourie8: bcoz of modi all ministers have become active on twitter &amp; have post at least 5 photos evreyday,0.05,0.05
RT @bwoyblunder: Modi will be asking all bureaucrats to work on Saturdays as well. They will be moving to a 6-day week from a Zero-day week…,0.153846153846,0.0
RT @WordOfTheFree: #Lulz RT @EconomicTimes: PM Modi: All bureaucrats to be formally asked to work on Saturdays (ET Now),0.0,0.0
RT @FirstpostBiz: Modi’s corporate style governance: Appraisal system for mantris. Read more: http://t.co/iWuxQGPJi0 http://t.co/klgVYmRp6O,0.0,0.0
Sonia writes to Modi on Seemandhra development: UPA Chairperson Sonia Gandhi has written to Prime Minister Narendra Modi urging him t...,0.0,0.0
"""Boring day no ipl match..",0.0,0.2
Modi is busy in work..,0.0,0.2
No APP supporter slapped today..,0.2,0.0
"Aise desh thode na chalta h!!!""",0.0,0.0
@TheJaggi its now modi's team  to take responsibility &amp; decide whts good for the nation y gv imp 2 chidu..he has messed up wht he cld as FM,0.103448275862,0.0
"""RT @Shahadalshahri: شيء مفروض ننتبه له ",0.142857142857,0.0
"http://t.co/wkvsCPH1II ❤️☁️""",0.0,0.0
"Despite being the 3rd largest economy in Asia, India still suffers frequent power cuts - one of the biggest challenges for the Modi govt.",0.0416666666667,0.0416666666667
#thehindu Modi ministry has lossed a diligent leader from his ministry. any way may his soul rest in pea... http://t.co/OpH0pclYoB,0.05,0.0
RT @EconomicTimes: PM Modi: Likely to move to a 6 day working week model (ET Now),0.0,0.0
#thehindu It is good to know of what character Narendra Modi is. Seems like these two ladies are akin to... http://t.co/xKBV6i8DEK,0.047619047619,0.0
@tambolismit @ArvindKejriwal Bjp wins only one seat in punjab. No modi effect in punjab. Even our finance minister arun jetley lose his seat,0.0434782608696,0.0
RT @RoflGandhi_: Modi government will not scale down Vadra's security but he will not be allowed to carry weapons like measurement tape and…,0.130434782609,0.0434782608696
"RT @justicearnab: If someone gets abuses on twitter then there are 99% chances that he/she said something against BJP, Modi, SRK or Salman.…",0.0,0.0869565217391
RT @EconomicTimes: PM Modi: All bureaucrats to be formally asked to work on Saturdays (ET Now),0.0,0.0
RT @EconomicTimes: PM Modi: All bureaucrats to be formally asked to work on Saturdays (ET Now),0.0,0.0
RT @FirstpostBiz: Modi’s corporate style governance: Appraisal system for mantris. Read more: http://t.co/iWuxQGPJi0 http://t.co/klgVYmRp6O,0.0,0.0
RT @RAJKUMARINDIA1: Modi ka virodh karne par lagta hey yashwant sinha ko jail bheja gaya kya????????gadkari ki gadi se bachhe ki lash mili …,0.0,0.0
"RT @S_Bapji: अब मीडिया कहेगी की MODI communal हैं! संसद को मंदिर ही क्यूँ बोला,क्या लोकतंत्र की मस्जिद नहीं हो सकती? #WhyMediaSoAntiHindu @…",0.0,0.0
Narendra Modi to meet top bureaucrats on June 3 at 6 PM - India Today http://t.co/F3qa6YA90m via @indiatoday,0.111111111111,0.0
RT @tweetsatire: @Openthemag This works - http://t.co/vbSYSLG1DP,0.142857142857,0.0
RT @ThinkersPad: Cabinet in Modi ki Pathshala - https://t.co/iUTtTKMQ1R Bahut majedaar...,0.0909090909091,0.0
RT @arvasudevan: Today Modi is PM; would the Intellectual Morons like Dilip Padgoankar seek UK or USA to boycott India? @mediacrooks http:/…,0.0,0.0454545454545
"RT @ssudhirkumar: Chandrababu Naidu promised a 5 day working week for State govt. employees, on the lines of Central. Modi apparently plans…",0.0,0.0
RT @SiniAhuja: LOL! RT @EconomicTimes: PM Modi: All bureaucrats to be formally asked to work on Saturdays (ET Now),0.0,0.0
“@SaAlghamdi7: “@Saleh_kaaki: “@JudyKhashoggi: ❤️ http://t.co/yYTYBDKhUG””,0.0,0.0
"""RT @bomnalq8: @n_q8_q8: ",0.25,0.0
,1.0,0.0
#شخص_تحب_حضوره_بتويتر,0.0,0.0
,1.0,0.0
👆👆👆👆👆👆👆,0.0,0.0
,1.0,0.0
"دعم الهاشتاق الي يدش له رتويت""",0.0,0.0
Modi’s corporate style governance: Appraisal system for mantris. Read more: http://t.co/iWuxQGPJi0 http://t.co/klgVYmRp6O,0.0,0.0
What about the promises SoniaG made to the whole of India ??? http://t.co/mKGczirKwy,0.0769230769231,0.0
RT @firstpostin: Sonia asks Modi to fulfill Seemandhra promises made by UPA http://t.co/nTJOd8RKyO,0.0,0.0
Modi will be asking all bureaucrats to work on Saturdays as well. They will be moving to a 6-day week from a Zero-day week. Tough Luck.,0.192307692308,0.0
RT @ANI_news: PM Narendra Modi pays respects to late Gopinath Munde http://t.co/sKKodQCQ9l,0.0,0.0
#thehindu I agree with PM Modi's emphasis on building up Indian economy and infrastructure! I hang my he... http://t.co/U3YIjxbXzt,0.0,0.0
RT @timesofindia: Appraisal system for Modi mantris? http://t.co/w0E2QfTrIo http://t.co/4GISHQuCfi,0.0,0.0
First CM of TG – KCR – Babu speaks about TG – Modi wished Kcr – Teenmaar News 2nd June 2014… http://t.co/7RAvSAk93K,0.0,0.0
@firstpostin Abey jaana yaar! Modi ko maloom hai kya karna hai. Tu apni party ka dekhle pehle.,0.0,0.0
Modi wished Kcr in Twitter- teenmar news: http://t.co/14RQWkH3Ah Modi wished Kcr in Twitter… http://t.co/3rCqK2DNg5,0.0,0.0
Cabinet in Modi ki Pathshala - https://t.co/iUTtTKMQ1R Bahut majedaar...,0.111111111111,0.0
"If someone gets abuses on twitter then there are 99% chances that he/she said something against BJP, Modi, SRK or Salman.",0.0,0.0952380952381
@PMOIndia  Please do something for UP. Every days we are listening bad news and UP gov. is doing nothing. Now Only Hope  @Modi.,0.12,0.04
#thehindu This is the first time I have seen an opinion in Hindu that does not bash Modi or Gujarat.  We... http://t.co/U3YIjxbXzt,0.0434782608696,0.0
"""RT @comedywithkapil: Yamraj-Tumhari koiaakhri khwaish hai.",0.0,0.0
"Santa-I want to see Manmohan Singh speaking to Salman Khan's wife at Modi's wedd…""",0.0,0.0
Sonia writes to Modi on Seemandhra development: UPA Chairperson Sonia Gandhi has written to Prime Minister... http://t.co/TJv3KpzNxS,0.0,0.0
Today Modi is PM; would the Intellectual Morons like Dilip Padgoankar seek UK or USA to boycott India? @mediacrooks http://t.co/emnrH5qIQp,0.0,0.05
"RT @justicearnab: If someone gets abuses on twitter then there are 99% chances that he/she said something against BJP, Modi, SRK or Salman.…",0.0,0.0869565217391
"#thehindu My guess is, On the one hand, Mr. Modi would strive to maintain status quo with China while en... http://t.co/U3YIjxbXzt",0.0,0.0
RT @MaybellineIndia: 1. Click a #Nailfie. 2. Send it to us. 3. Stand a chance to win the new Glitter Mania range! http://t.co/yEbnq7x4Lc,0.0434782608696,0.0434782608696
